Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Avg Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F)
114,Arroyo Seco,Monterey Bay,7/8/2021,189,0.25,0,699,16.2,81.7,55.6,65.1,100,50,77,57.6,5.5,132,68.7
114,Arroyo Seco,Monterey Bay,7/9/2021,190,0.27,0,705,16,86.5,56.5,68.3,94,39,68,57.2,6.7,161,70.4
114,Arroyo Seco,Monterey Bay,7/10/2021,191,0.26,0,715,16.3,84.7,54.7,66.5,99,47,73,57.7,6.1,146.1,68.9
114,Arroyo Seco,Monterey Bay,7/11/2021,192,0.24,0,687,15.5,77.6,54.7,63.1,99,55,79,56.3,8.1,194,69.8
114,Arroyo Seco,Monterey Bay,7/12/2021,193,0.23,0,668,15.3,77.7,55.7,62.3,96,55,80,56,8.1,193.3,69.3
114,Arroyo Seco,Monterey Bay,7/13/2021,194,0.22,0,657,15,73.4,55.1,61.6,94,61,80,55.4,8,191,68.9
114,Arroyo Seco,Monterey Bay,7/14/2021,195,0.22,0,676,15.4,74.5,56.1,62.4,97,60,80,56.1,6.8,163,68.6
114,Arroyo Seco,Monterey Bay,7/15/2021,196,0.23,0,683,14.8,74.5,54.7,61.7,94,57,79,55.1,7.7,185.5,69.1
114,Arroyo Seco,Monterey Bay,7/16/2021,197,0.22,0,661,14.5,74,53,60.4,97,57,81,54.5,7,167.2,68.5
114,Arroyo Seco,Monterey Bay,7/17/2021,198,0.24,0,699,15.4,78.1,52.9,62.6,98,55,79,56.1,6.3,152.3,68.7
114,Arroyo Seco,Monterey Bay,7/18/2021,199,0.23,0,639,15.8,81.1,55,64.9,100,47,76,56.9,6,143.8,69.5
114,Arroyo Seco,Monterey Bay,7/19/2021,200,0.24,0,678,16.3,82.9,54.9,64.6,99,48,78,57.7,6.7,160.6,69.4
114,Arroyo Seco,Monterey Bay,7/20/2021,201,0.23,0,670,15.9,77.5,55.3,62.7,99,56,82,57.1,7.7,184.2,68.8
114,Arroyo Seco,Monterey Bay,7/21/2021,202,0.23,0,672,15.6,78.3,54.8,63,100,55,79,56.6,8.1,194,68.2
114,Arroyo Seco,Monterey Bay,7/22/2021,203,0.22,0,666,15.3,75.8,54.2,61.9,97,58,81,56,7.1,170.1,68.4
114,Arroyo Seco,Monterey Bay,7/23/2021,204,0.23,0,677,15.3,79.7,54.2,62.7,97,51,79,56,6.6,159,68.5
114,Arroyo Seco,Monterey Bay,7/24/2021,205,0.22,0,659,15.9,78,54.7,62.9,98,57,81,57.1,6.6,157.5,68.3
114,Arroyo Seco,Monterey Bay,7/25/2021,206,0.22,0,633,16,79.9,56.5,63.7,97,52,79,57.2,6.7,160.5,69
114,Arroyo Seco,Monterey Bay,7/26/2021,207,0.18,0,539,16.2,75.4,57.3,63.8,95,59,80,57.5,5.6,133.3,69
114,Arroyo Seco,Monterey Bay,7/27/2021,208,0.25,0,861,16,81.9,56,68.5,95,48,68,57.3,9.5,227.5,71.6
114,Arroyo Seco,Monterey Bay,7/28/2021,209,0.22,0,633,15.9,81.4,55.2,63.9,98,52,78,57.1,6.3,151.8,69.7
114,Arroyo Seco,Monterey Bay,7/29/2021,210,0.23,0,653,16.7,80.9,56.4,64.8,98,55,80,58.4,6.6,159.1,70.1
114,Arroyo Seco,Monterey Bay,7/30/2021,211,0.22,0,631,17.1,79.7,56.9,64.3,99,59,83,59,7,167.1,70.3
114,Arroyo Seco,Monterey Bay,7/31/2021,212,0.22,0,660,17,78.1,56.7,64.3,99,61,82,58.8,6.6,157.7,70.5
114,Arroyo Seco,Monterey Bay,8/1/2021,213,0.21,0,623,16,75.8,56.2,63.6,97,58,79,57.2,6.9,165.1,70
116,Salinas North,Monterey Bay,7/1/2021,182,,0,379,16,66.6,55.4,59.7,98,80,91,57.2,5,121.2,71
116,Salinas North,Monterey Bay,7/2/2021,183,,0,415,15.6,65.4,55.6,58.7,99,82,93,56.5,5.8,140,70.7
116,Salinas North,Monterey Bay,7/3/2021,184,,0,497,15.3,66.8,54.9,58.8,99,79,90,56,5.9,141.1,70.7
116,Salinas North,Monterey Bay,7/4/2021,185,,0,526,15.4,64.9,55.5,59.1,99,80,90,56.1,5.6,135.4,70.8
116,Salinas North,Monterey Bay,7/5/2021,186,,0,516,15.2,66.9,54.9,58.8,98,76,89,55.7,5.5,132.3,70.7
116,Salinas North,Monterey Bay,7/6/2021,187,,0,532,15.1,65.4,54.5,58.3,99,77,91,55.6,6.8,163.6,70.8
116,Salinas North,Monterey Bay,7/7/2021,188,,0,567,14.8,66.7,54.9,59,96,74,87,55.1,7.1,171.6,71
116,Salinas North,Monterey Bay,7/8/2021,189,,0,629,14.7,66.2,53.9,58.3,99,75,89,54.9,5.8,139.2,71.8
116,Salinas North,Monterey Bay,7/9/2021,190,,0,657,15,71.3,52.9,60.9,95,67,82,55.4,6.2,149.8,72
116,Salinas North,Monterey Bay,7/10/2021,191,,0,633,15.2,66.1,54.1,59.2,99,76,88,55.8,6.1,146.8,72.3
116,Salinas North,Monterey Bay,7/11/2021,192,,0,558,14.6,64.3,54.2,57.5,99,79,91,54.8,6.8,162.3,72.2
116,Salinas North,Monterey Bay,7/12/2021,193,,0,459,14.3,63.9,53.8,57,96,79,90,54.2,6.4,154.5,71.7
116,Salinas North,Monterey Bay,7/13/2021,194,,0,403,14.1,62.5,53.6,56.9,98,78,89,53.6,6.4,154.2,70.8
116,Salinas North,Monterey Bay,7/14/2021,195,,0,399,14.3,63.4,54.7,57.6,97,78,88,54.2,6,144.6,70.1
116,Salinas North,Monterey Bay,7/15/2021,196,,0,471,14,62.9,53.6,56.7,96,78,89,53.5,6.1,145.6,69.6
116,Salinas North,Monterey Bay,7/16/2021,197,,0,430,13.9,62.9,52.7,56,98,76,91,53.3,5.8,139.2,69.1
116,Salinas North,Monterey Bay,7/17/2021,198,,0,567,14.2,64.4,52.5,56.8,98,78,90,54,6.3,151.3,69.2
116,Salinas North,Monterey Bay,7/18/2021,199,,0,545,14.7,66.3,52.8,58,99,76,89,54.8,5.7,137,69.8
116,Salinas North,Monterey Bay,7/19/2021,200,,0,512,14.6,65.7,53.7,57.6,99,76,90,54.8,6.3,151.6,70.1
116,Salinas North,Monterey Bay,7/20/2021,201,,0,450,14.4,63.2,54.2,57.1,98,79,90,54.3,7.2,172.2,69.7
116,Salinas North,Monterey Bay,7/21/2021,202,,0,604,14.3,64.4,53.7,57.8,99,74,88,54.2,7.7,184.9,69.1
116,Salinas North,Monterey Bay,7/22/2021,203,,0,382,14,62.6,54.5,56.7,96,78,89,53.5,7.3,174.7,68.9
116,Salinas North,Monterey Bay,7/23/2021,204,,0,563,14,64.6,53.9,57.8,97,74,86,53.6,7,169,68.5
116,Salinas North,Monterey Bay,7/24/2021,205,,0,411,14.6,63.6,54.2,57,98,78,92,54.7,6.1,146.9,68.7
116,Salinas North,Monterey Bay,7/25/2021,206,,0,488,15.6,61.6,54.4,56.9,99,97,99,56.6,6.3,150.9,68.6
116,Salinas North,Monterey Bay,7/26/2021,207,,0,359,15.9,63.9,55.4,58.5,99,86,95,57,5.2,124.9,67.9
116,Salinas North,Monterey Bay,7/27/2021,208,,0,354,15.9,65.1,56.6,59.6,97,82,91,57,7.4,177.1,68.4
116,Salinas North,Monterey Bay,7/28/2021,209,,0,559,15.7,69,55.3,59.4,99,79,91,56.7,6.1,145.7,68.2
116,Salinas North,Monterey Bay,7/29/2021,210,,0,481,16.2,66.8,55.9,59.6,99,80,93,57.5,6.3,150,68.6
116,Salinas North,Monterey Bay,7/30/2021,211,,0,388,16.4,66.4,56.3,59.6,99,82,94,57.8,6.6,159.2,68.5
116,Salinas North,Monterey Bay,7/31/2021,212,,0,473,16.1,67.3,56.6,60.5,99,77,89,57.3,6.5,155.5,68.3
116,Salinas North,Monterey Bay,8/1/2021,213,,0,528,15.2,69,53.7,61.4,92,66,82,55.8,5.6,134.1,68.5
117,Victorville,San Bernardino,7/1/2021,182,0.36,0,766,8.7,98.5,68.4,84.6,50,10,21,40.8,7.1,171.3,71.4
117,Victorville,San Bernardino,7/2/2021,183,0.37,0,766,6.1,97,63.8,83.7,36,7,15,32,7.4,177.9,70.6
117,Victorville,San Bernardino,7/3/2021,184,0.3,0,630,6.9,99.8,69.9,86,39,9,16,35.1,4.8,114.6,70.9
117,Victorville,San Bernardino,7/4/2021,185,0.32,0,697,9.3,99.6,65.9,82.4,49,13,25,42.7,5.8,138.3,71.3
117,Victorville,San Bernardino,7/5/2021,186,0.36,0,769,6.6,95.1,63.1,81.6,41,9,18,33.9,7.2,172,70.6
117,Victorville,San Bernardino,7/6/2021,187,0.34,0,760,7,99.7,65.7,84.2,37,8,18,35.5,5.8,139.8,70.5
117,Victorville,San Bernardino,7/7/2021,188,0.34,0,741,9.7,102.3,68.2,86.3,35,14,23,43.7,5.7,135.7,71.1
117,Victorville,San Bernardino,7/8/2021,189,0.35,0,708,12,103.7,70.5,88.3,40,16,26,49.4,6.7,161.6,71.8
117,Victorville,San Bernardino,7/9/2021,190,0.27,0,529,13.9,103.7,73.2,89,52,16,30,53.4,5.9,142,72.4
117,Victorville,San Bernardino,7/10/2021,191,0.34,0,701,12.8,109.9,71.4,89.3,52,12,27,51,5.9,142.8,72.8
117,Victorville,San Bernardino,7/11/2021,192,0.32,0,643,12,109.3,71.2,88.8,44,13,26,49.3,5.8,139.5,73.1
117,Victorville,San Bernardino,7/12/2021,193,0.35,0,669,12.9,104.7,73.7,88.9,45,17,28,51.3,7.2,172.6,73.2
117,Victorville,San Bernardino,7/13/2021,194,0.34,0,637,15,100.4,75.6,86.9,47,26,34,55.5,8.6,206.8,73.4
117,Victorville,San Bernardino,7/14/2021,195,0.38,0,671,12.9,94.5,76.1,85,43,22,31,51.2,10.5,251.4,72.9
117,Victorville,San Bernardino,7/15/2021,196,0.36,0,695,11.6,94.2,74.1,83.6,42,21,29,48.4,9.5,227.2,72.4
117,Victorville,San Bernardino,7/16/2021,197,0.34,0,706,9.9,97.1,67.7,82.7,40,17,26,44.4,7.4,178.4,72
117,Victorville,San Bernardino,7/17/2021,198,0.32,0,709,11.1,100.6,68,84.7,47,16,27,47.3,5.9,141,72.2
117,Victorville,San Bernardino,7/18/2021,199,0.27,0.04,617,13.2,97.8,70.5,85.6,62,23,32,52,5.3,127.7,72.9
117,Victorville,San Bernardino,7/19/2021,200,0.32,0,731,11.2,98.9,70.7,85.1,43,17,27,47.5,5.4,130.2,73
117,Victorville,San Bernardino,7/20/2021,201,0.32,0,721,10.6,100.5,67.4,85.2,45,16,26,46.1,5.4,130.5,72.9
117,Victorville,San Bernardino,7/21/2021,202,0.33,0,706,10.9,100.3,71.7,86.8,41,17,25,46.9,5.5,132.3,73
117,Victorville,San Bernardino,7/22/2021,203,0.34,0,662,12.5,98.5,71.5,85.5,43,23,30,50.5,7.6,182.6,73.2
117,Victorville,San Bernardino,7/23/2021,204,0.29,0,574,11.8,94.7,72.8,82.8,45,19,31,49,6.9,165.8,72.7
117,Victorville,San Bernardino,7/24/2021,205,0.27,0,489,10.1,95.1,67.3,80.9,51,15,28,44.7,6.8,163.4,72
117,Victorville,San Bernardino,7/25/2021,206,0.31,0,669,10.9,96.8,66.3,81.5,49,18,30,46.7,7.6,182.5,71.9
117,Victorville,San Bernardino,7/26/2021,207,0.17,0.63,455,18.9,89.1,66.1,76.9,98,28,60,61.9,4.7,113.7,72.1
117,Victorville,San Bernardino,7/27/2021,208,0.3,0,748,16.1,95.6,67.4,81.9,79,26,43,57.5,4.6,110.1,72.9
117,Victorville,San Bernardino,7/28/2021,209,0.32,0,726,12.8,97.1,69,83.8,62,16,32,51.2,5.5,130.8,73
117,Victorville,San Bernardino,7/29/2021,210,0.3,0,633,11.2,98.6,68.4,83.7,56,15,28,47.6,5.2,124.1,72.8
117,Victorville,San Bernardino,7/30/2021,211,0.22,0,457,11.6,95.9,67.8,83.4,48,20,30,48.5,4.6,111.6,72.3
117,Victorville,San Bernardino,7/31/2021,212,0.3,0,687,11.5,96.4,70,84.2,49,19,29,48.2,4.9,118.5,72.7
117,Victorville,San Bernardino,8/1/2021,213,0.31,0,696,9.9,97.9,68,83.8,44,16,25,44.4,5.1,122.7,72.5
124,Panoche,San Joaquin Valley,7/1/2021,182,0.31,0,697,15.9,95.2,62.2,78,75,26,49,57.1,6.4,153.5,75
124,Panoche,San Joaquin Valley,7/2/2021,183,0.31,0,703,16.1,98.5,62.7,79.8,76,29,46,57.3,5.7,136.2,74.8
124,Panoche,San Joaquin Valley,7/3/2021,184,0.27,0,602,15.6,98.7,63.4,78.7,73,28,46,56.5,5.9,141.3,74.9
124,Panoche,San Joaquin Valley,7/4/2021,185,0.3,0,687,13.9,98.1,60.5,78.6,76,23,42,53.3,5.9,140.6,74.7
124,Panoche,San Joaquin Valley,7/5/2021,186,0.3,0,686,13.8,98.8,60.5,78.2,72,22,42,53.2,6.3,150.1,74.6
124,Panoche,San Joaquin Valley,7/6/2021,187,0.31,0,689,13.7,97.6,61.2,78.1,70,25,42,52.9,6.8,162.4,74.5
124,Panoche,San Joaquin Valley,7/7/2021,188,0.31,0,688,12.1,99.2,60.9,78.5,58,19,36,49.7,5.8,138.5,74.3
124,Panoche,San Joaquin Valley,7/8/2021,189,0.3,0,663,13.1,104.7,62.8,83.7,60,17,33,51.8,4.2,100.6,74.5
124,Panoche,San Joaquin Valley,7/9/2021,190,0.33,0,643,13.9,110.1,72.3,91.1,54,15,28,53.4,4.2,101.2,75.5
124,Panoche,San Joaquin Valley,7/10/2021,191,0.35,0,650,12.9,112.9,72.5,93.3,49,12,,,5,120.5,76.3
124,Panoche,San Joaquin Valley,7/11/2021,192,0.38,0,658,12.1,113.1,72.9,91.5,49,10,24,49.7,6.3,151,76.6
124,Panoche,San Joaquin Valley,7/12/2021,193,0.33,0,915,15.6,104.1,70.1,89.5,56,20,33,56.5,7.3,176.3,75.7
124,Panoche,San Joaquin Valley,7/13/2021,194,0.29,0,678,14.1,98.4,61.4,76,69,24,46,53.6,6.2,148.7,75.6
124,Panoche,San Joaquin Valley,7/14/2021,195,0.28,0,673,14.2,96.5,57.1,74.7,81,27,48,53.9,5.7,136.5,74.7
124,Panoche,San Joaquin Valley,7/15/2021,196,0.3,0,711,13.1,96.2,55.5,75.9,79,23,43,51.8,5.8,138.7,74.3
124,Panoche,San Joaquin Valley,7/16/2021,197,0.29,0,706,12.2,95.5,57.3,75.4,76,21,40,49.8,5.5,132.6,74
124,Panoche,San Joaquin Valley,7/17/2021,198,0.3,0,691,12.3,100.4,56.8,80.3,65,20,35,50.1,4.2,102,73.8
124,Panoche,San Joaquin Valley,7/18/2021,199,0.29,0,631,13.1,102.9,64.1,84,63,20,33,51.7,3.5,83.8,74.4
124,Panoche,San Joaquin Valley,7/19/2021,200,0.31,0,627,12,103.3,69.1,85.2,54,14,29,49.3,4.7,113.6,75.1
124,Panoche,San Joaquin Valley,7/20/2021,201,0.35,0,688,11.1,102,63.9,82.4,63,11,29,47.2,6.3,151.9,74.7
124,Panoche,San Joaquin Valley,7/21/2021,202,0.32,0,698,10.3,101.5,57.5,80.4,57,12,29,45.4,4.6,110.4,73.3
124,Panoche,San Joaquin Valley,7/22/2021,203,0.33,0,694,11.1,101.2,57.6,80.3,64,9,31,47.3,5.5,131.9,73.1
124,Panoche,San Joaquin Valley,7/23/2021,204,0.3,0,688,10.2,100.9,62,81.1,63,11,28,45.1,4.1,99.2,73.2
124,Panoche,San Joaquin Valley,7/24/2021,205,0.32,0,673,10.8,102.6,60.3,82.6,56,14,28,46.5,4.8,116.3,73.4
124,Panoche,San Joaquin Valley,7/25/2021,206,0.32,0,644,12.5,101.5,66.8,83.8,49,19,32,50.5,6,143.1,73.7
124,Panoche,San Joaquin Valley,7/26/2021,207,0.29,0,549,10.2,96.3,70.8,81.1,50,16,28,45,5.7,136.5,73.3
124,Panoche,San Joaquin Valley,7/27/2021,208,0.33,0,662,13.3,100.8,68.6,83.6,58,21,34,52.1,6.4,154.2,73
124,Panoche,San Joaquin Valley,7/28/2021,209,0.32,0,658,14.6,102.9,66,84.8,60,21,36,54.6,5.1,123.3,73.7
124,Panoche,San Joaquin Valley,7/29/2021,210,0.32,0,638,15.7,106.4,68.9,87.5,62,18,35,56.7,5,118.9,74.5
124,Panoche,San Joaquin Valley,7/30/2021,211,0.32,0,634,15.9,107,69.6,87.9,61,20,35,57,5.3,127.2,75.3
124,Panoche,San Joaquin Valley,7/31/2021,212,0.3,0,631,14,103.3,68,84.3,59,22,35,53.5,5.3,127.7,75.7
124,Panoche,San Joaquin Valley,8/1/2021,213,0.3,0,661,12.8,102.1,64.8,81.5,62,19,35,51.1,5.5,131.7,75.5
125,Arvin-Edison,San Joaquin Valley,7/1/2021,182,0.3,0,750,15,95.4,67.3,84.2,55,26,37,55.4,2.5,59.5,79.1
125,Arvin-Edison,San Joaquin Valley,7/2/2021,183,0.31,0,740,14.8,100.8,70.6,87,53,21,34,55,2.4,56.8,80.1
125,Arvin-Edison,San Joaquin Valley,7/3/2021,184,0.3,0,712,14.7,96.2,66.2,84,65,19,37,54.8,2.4,58.3,79.1
125,Arvin-Edison,San Joaquin Valley,7/4/2021,185,0.32,0,760,9.9,100.6,66.4,85.8,38,10,23,44.3,2.4,57.1,79.4
125,Arvin-Edison,San Joaquin Valley,7/5/2021,186,0.31,0,764,11.6,99.3,63.2,83.6,49,15,30,48.5,2.2,52.6,79.8
125,Arvin-Edison,San Joaquin Valley,7/6/2021,187,0.31,0,735,13.2,97.5,69.5,84.8,46,21,32,51.9,2.8,66.4,80.2
125,Arvin-Edison,San Joaquin Valley,7/7/2021,188,0.3,0,727,13.6,94.9,69.5,84.1,50,24,34,52.7,2.7,64.9,79.9
125,Arvin-Edison,San Joaquin Valley,7/8/2021,189,0.28,0,660,14.6,100.4,70.8,87.3,52,22,33,54.7,2.1,49.9,79.4
125,Arvin-Edison,San Joaquin Valley,7/9/2021,190,0.32,0,713,15.2,106.9,73.1,92.3,52,18,29,55.8,2.4,57.3,80.5
125,Arvin-Edison,San Joaquin Valley,7/10/2021,191,0.32,0,712,14.5,107.1,77.1,93.3,51,15,27,54.6,2.4,58.5,81.3
125,Arvin-Edison,San Joaquin Valley,7/11/2021,192,0.32,0,697,14.2,107.8,78.4,94.3,43,15,26,54,2.4,57.5,81.4
125,Arvin-Edison,San Joaquin Valley,7/12/2021,193,0.32,0,704,11.6,106.6,75.1,92.3,39,9,22,48.4,2.2,52,80.6
125,Arvin-Edison,San Joaquin Valley,7/13/2021,194,0.32,0,663,13,105.2,76,90.9,58,13,26,51.6,2.8,67.6,80.8
125,Arvin-Edison,San Joaquin Valley,7/14/2021,195,0.27,0,568,12.3,101.1,73.6,86.3,41,20,29,50,2.4,58.7,80.3
125,Arvin-Edison,San Joaquin Valley,7/15/2021,196,0.31,0,686,13.3,99.6,70.2,85.4,55,17,32,52.1,2.4,57,79.9
125,Arvin-Edison,San Joaquin Valley,7/16/2021,197,0.3,0,715,11.4,97.9,68.3,84.2,38,18,28,48,2.4,57.7,79.5
125,Arvin-Edison,San Joaquin Valley,7/17/2021,198,0.3,0,700,12,100.1,68.3,85.8,40,21,29,49.4,2.1,50,78.8
125,Arvin-Edison,San Joaquin Valley,7/18/2021,199,0.21,0,423,12.8,98.6,73.6,86.3,46,20,30,51,2,48.1,78.8
125,Arvin-Edison,San Joaquin Valley,7/19/2021,200,0.32,0,704,13.7,101,75,89.5,45,21,29,53,2.8,66,78.8
125,Arvin-Edison,San Joaquin Valley,7/20/2021,201,0.32,0,719,13.5,102.3,70.1,87.9,50,19,30,52.5,3,72.2,78.9
125,Arvin-Edison,San Joaquin Valley,7/21/2021,202,0.31,0,716,12.4,95,70.1,84.7,44,21,31,50.3,2.7,65.8,
125,Arvin-Edison,San Joaquin Valley,7/22/2021,203,0.29,0,654,11.3,100,72,87.1,44,17,26,47.8,2.2,53.9,77.3
125,Arvin-Edison,San Joaquin Valley,7/23/2021,204,0.32,0,707,10.6,101.3,71.8,87.8,36,14,24,46,2.3,56.3,78
125,Arvin-Edison,San Joaquin Valley,7/24/2021,205,0.29,0,621,10,99,70.1,86.5,39,17,23,44.5,2.1,49.5,78
125,Arvin-Edison,San Joaquin Valley,7/25/2021,206,0.31,0,671,11,100.5,71.8,87,38,17,25,47.1,2.2,52,78.2
125,Arvin-Edison,San Joaquin Valley,7/26/2021,207,0.16,0,307,14.4,89.2,74.1,81.9,49,28,39,54.3,2.6,63.1,78.2
125,Arvin-Edison,San Joaquin Valley,7/27/2021,208,0.29,0,694,18.1,97.6,66.4,84.1,70,33,45,60.7,2.6,61.8,77.8
125,Arvin-Edison,San Joaquin Valley,7/28/2021,209,0.3,0,687,15.2,98.5,72.3,87,53,25,35,55.9,2.6,62.3,78.2
125,Arvin-Edison,San Joaquin Valley,7/29/2021,210,0.3,0,667,15.2,99.9,73.2,87.5,50,25,34,55.7,2.3,55,78.4
125,Arvin-Edison,San Joaquin Valley,7/30/2021,211,0.3,0,656,15.5,104.7,75.9,91,48,20,31,56.4,2.5,59.4,78.8
125,Arvin-Edison,San Joaquin Valley,7/31/2021,212,0.31,0,675,13.8,103.1,75.3,89.4,46,19,29,53.2,2.6,62.8,79.5
125,Arvin-Edison,San Joaquin Valley,8/1/2021,213,0.32,0,702,11.5,103.2,67.5,88.1,51,16,25,48.2,2.6,61.8,79.5
126,San Benito,Monterey Bay,7/1/2021,182,0.21,0,660,15.1,75.3,55.1,62.9,93,54,77,55.6,3.9,94.1,70.2
126,San Benito,Monterey Bay,7/2/2021,183,0.22,0,674,14.6,77.1,55.1,62.3,94,50,76,54.8,4.1,98.9,69.6
126,San Benito,Monterey Bay,7/3/2021,184,0.23,0,687,14.6,79.7,56.6,63.5,91,48,73,54.7,3.9,94.3,70
126,San Benito,Monterey Bay,7/4/2021,185,0.21,0,681,14.3,76.5,55.7,62.4,94,50,74,54.1,2.9,68.4,70
126,San Benito,Monterey Bay,7/5/2021,186,0.23,0,691,14,79.6,54.9,62.9,92,42,72,53.6,3.7,89.7,69.7
126,San Benito,Monterey Bay,7/6/2021,187,0.22,0,671,14.1,82.6,54.2,64.5,95,39,68,53.7,2.9,69,69.8
126,San Benito,Monterey Bay,7/7/2021,188,0.24,0,715,13.6,82.4,52.7,66.3,89,39,62,52.7,3.2,77.7,69.9
126,San Benito,Monterey Bay,7/8/2021,189,0.26,0,723,13.1,88.1,53.3,69.6,90,28,53,51.7,3.3,78.5,70.3
126,San Benito,Monterey Bay,7/9/2021,190,0.28,0,687,12.5,92.6,61.2,74.9,67,21,42,50.4,3.6,86,71.6
126,San Benito,Monterey Bay,7/10/2021,191,0.28,0,700,13.3,94.1,59.4,75.4,69,23,44,52.2,3.1,75.1,73.3
126,San Benito,Monterey Bay,7/11/2021,192,0.26,0,712,13.4,85.9,57.5,69.5,78,31,54,52.3,3.7,89.3,73.7
126,San Benito,Monterey Bay,7/12/2021,193,0.24,0,704,13.5,82.8,54.1,64.3,90,39,66,52.5,3.9,94.5,72.6
126,San Benito,Monterey Bay,7/13/2021,194,0.21,0,692,13.3,70.7,54,60.2,92,55,75,52.2,3.2,76,71.6
126,San Benito,Monterey Bay,7/14/2021,195,0.21,0,667,13.5,72,55,60.6,89,53,75,52.6,4.1,99.4,70.2
126,San Benito,Monterey Bay,7/15/2021,196,0.22,0,700,13.3,75.5,51.8,61,91,48,73,52.1,3.9,94.3,69.6
126,San Benito,Monterey Bay,7/16/2021,197,0.21,0,676,12.8,75,51.7,59.6,94,46,73,51.1,3.5,84,69.2
126,San Benito,Monterey Bay,7/17/2021,198,0.23,0,695,13.2,79.2,52,62.9,95,42,67,51.9,3.4,81.1,69.7
126,San Benito,Monterey Bay,7/18/2021,199,0.23,0,618,13.2,85.1,52.3,66.4,95,32,60,51.9,3.4,81.7,70.3
126,San Benito,Monterey Bay,7/19/2021,200,0.23,0,627,13.2,84,55.4,66.4,87,34,60,51.9,3.8,92.3,70.7
126,San Benito,Monterey Bay,7/20/2021,201,0.23,0,682,13.6,83.8,52.7,64.9,95,35,65,52.7,3.4,81.5,70.5
126,San Benito,Monterey Bay,7/21/2021,202,0.25,0,724,12.7,81.9,51.3,65.3,88,35,60,51,3.6,86.5,70.2
126,San Benito,Monterey Bay,7/22/2021,203,0.23,0,727,12.8,78,50.6,61.9,89,42,68,51.2,3.8,92.2,69.6
126,San Benito,Monterey Bay,7/23/2021,204,0.22,0,676,13,77.1,50.8,61.3,94,44,70,51.6,3.7,87.7,69.2
126,San Benito,Monterey Bay,7/24/2021,205,0.22,0,670,13.3,80.2,52.6,62.6,95,37,69,52.1,3.6,86.1,69.6
126,San Benito,Monterey Bay,7/25/2021,206,0.22,0,636,13.7,81.8,54.5,63.5,95,36,69,53,3.4,80.9,70.1
126,San Benito,Monterey Bay,7/26/2021,207,0.2,0,588,13.9,79.4,55.1,64.4,93,39,67,53.3,3.2,77.6,70
126,San Benito,Monterey Bay,7/27/2021,208,0.25,0,692,13.7,87.7,57.4,68.6,84,33,58,53,4,96.6,70.8
126,San Benito,Monterey Bay,7/28/2021,209,0.23,0,659,14.5,86.6,53.9,65.8,92,38,67,54.4,3.6,87,70.6
126,San Benito,Monterey Bay,7/29/2021,210,0.24,0,684,15.1,85.5,56.4,67.6,93,38,65,55.6,3.9,92.9,70.8
126,San Benito,Monterey Bay,7/30/2021,211,0.23,0,648,15.3,83.4,56.5,65,95,42,73,56,4,96.9,71
126,San Benito,Monterey Bay,7/31/2021,212,0.22,0,663,15.3,78.1,56.2,64.2,94,51,74,55.9,3.6,87.5,71.3
126,San Benito,Monterey Bay,8/1/2021,213,0.21,0,641,13.8,77.3,52,63.2,94,45,70,53.2,3.9,92.7,70.8
129,Pajaro,Monterey Bay,7/1/2021,182,0.1,0.01,354,15.4,66.2,55.8,59.7,96,77,88,56.1,4.4,105.9,70.5
129,Pajaro,Monterey Bay,7/2/2021,183,0.15,0.02,509,15.1,65.7,55.2,58.9,97,76,89,55.6,4.6,110.1,70.4
129,Pajaro,Monterey Bay,7/3/2021,184,0.15,0.03,501,15.1,65,55.5,59.1,97,77,88,55.6,4.9,118.7,70.4
129,Pajaro,Monterey Bay,7/4/2021,185,0.17,0,589,14.6,64.3,55.8,59.3,95,75,85,54.7,5.3,128.2,70.3
129,Pajaro,Monterey Bay,7/5/2021,186,0.18,0.01,614,14.7,65.4,55.4,59.1,96,74,86,55,5.1,122.4,70.6
129,Pajaro,Monterey Bay,7/6/2021,187,0.19,0,623,14.8,68.4,54.1,60.3,95,68,83,55,4.3,102.6,70.8
129,Pajaro,Monterey Bay,7/7/2021,188,0.21,0,684,14.2,72.6,52.1,61.1,93,57,77,53.9,4.2,100,70.9
129,Pajaro,Monterey Bay,7/8/2021,189,0.19,0,655,14.1,65.3,50.5,57.5,96,77,87,53.7,4,96,70.8
129,Pajaro,Monterey Bay,7/9/2021,190,0.22,0,665,15,73.7,55,62.9,90,58,76,55.4,4.6,109.2,71.2
129,Pajaro,Monterey Bay,7/10/2021,191,0.21,0,676,14.8,69.2,54.7,61.3,93,68,80,55.1,4,97.2,71.7
129,Pajaro,Monterey Bay,7/11/2021,192,0.2,0,673,14.3,65.9,54.4,59.1,94,71,84,54.1,4.6,109.6,71.6
129,Pajaro,Monterey Bay,7/12/2021,193,0.19,0,633,14.1,66.5,53.9,58.4,93,70,84,53.8,4.9,117.7,71.1
129,Pajaro,Monterey Bay,7/13/2021,194,0.1,0,360,13.7,61.4,53.6,56.7,96,78,87,53,5.3,126.4,70.2
